elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
142.86789129703538,259.94,260.0,0.6973220416571297,host,0,902,259.976,259.976,True,318667.577313946,1.0,host,901,0.30000017604547163,6.758530299541168e-05,0.2997283019940369,0.300252967979759
143.3691069119959,259.95,260.0,0.7150682841229877,host,0,904,259.976,259.976,True,318668.177441173,1.0,host,903,0.3000003165492716,6.757637407934048e-05,0.2997283019940369,0.300252967979759
143.87003848800668,259.97,260.0,0.7038376440070192,host,0,906,260.024,260.024,True,318668.777370903,1.0,host,905,0.30000023820330685,6.753975989601992e-05,0.2997283019940369,0.300252967979759
144.37123483704636,259.94,260.0,0.7220721751735714,host,0,907,260.024,260.024,True,318669.077348296,1.0,host,906,0.30000021298785723,6.750673805756209e-05,0.2997283019940369,0.300252967979759
144.87228907400277,259.94,260.0,0.6985732814526588,host,0,909,259.927,259.927,True,318669.67730455,1.0,host,908,0.30000016434031695,6.748228946824973e-05,0.2997283019940369,0.300252967979759
145.37365200399654,259.95,260.0,0.7087052719920653,host,0,911,259.927,259.927,True,318670.277333024,1.0,host,910,0.30000019526923966,6.759160809947663e-05,0.2997283019940369,0.300252967979759
145.87471210502554,259.95,260.0,0.7079118028534371,host,0,912,259.951,259.951,True,318670.577317189,1.0,host,911,0.30000017767289766,6.755658586168968e-05,0.2997283019940369,0.300252967979759
146.37603348802077,259.99,260.0,0.686305027847715,host,0,914,259.951,259.951,True,318671.177298599,1.0,host,913,0.30000015692220483,6.748652054708349e-05,0.2997283019940369,0.300252967979759
146.87711250100983,260.0,260.0,0.7059739070725567,host,0,916,260.073,260.073,True,318671.777375192,1.0,host,915,0.3000002402873945,6.745939805408894e-05,0.2997283019940369,0.300252967979759
147.37821600504685,260.0,260.0,0.7048142214084078,host,0,917,260.073,260.073,True,318672.077385141,1.0,host,916,0.30000025088644366,6.742332746783376e-05,0.2997283019940369,0.300252967979759
147.87928867602022,260.01,260.0,0.6912031738765545,host,0,919,260.0,260.0,True,318672.677294486,1.0,host,918,0.3000001515871674,6.740116947796016e-05,0.2997283019940369,0.300252967979759
148.38091830100166,260.04,260.0,0.6837720302128634,host,0,921,260.0,260.0,True,318673.277308266,1.0,host,920,0.3000001662358911,6.742739759941927e-05,0.2997283019940369,0.300252967979759
148.88211915502325,260.04,260.0,0.6991378652628366,host,0,922,260.049,260.049,True,318673.577333377,1.0,host,921,0.30000019332026895,6.739578913693947e-05,0.2997283019940369,0.300252967979759
149.38314389099833,260.04,260.0,0.6984359502555886,host,0,924,260.049,260.049,True,318674.17739734,1.0,host,923,0.30000026220043796,6.73404289889602e-05,0.2997283019940369,0.300252967979759
149.88485522399424,260.04,260.0,0.6992599374380102,host,0,926,260.073,260.073,True,318674.777361715,1.0,host,925,0.3000002231199693,6.72753770165483e-05,0.2997283019940369,0.300252967979759
150.38519116904354,260.04,260.0,0.6987106126497291,host,0,927,260.073,260.073,True,318675.077389927,1.0,host,926,0.3000002533455625,6.724532516663892e-05,0.2997283019940369,0.300252967979759
150.88634543400258,260.05,260.0,0.6918440527962157,host,0,929,260.049,260.049,True,318675.677318181,1.0,host,928,0.3000001754870901,6.719476620280744e-05,0.2997283019940369,0.300252967979759
151.38685845700093,260.05,260.0,0.6935072861829557,host,0,931,260.049,260.049,True,318676.277350888,1.0,host,930,0.3000002102784919,6.713180598345785e-05,0.2997283019940369,0.300252967979759
151.88782733201515,260.06,260.0,0.6939192797741665,host,0,932,260.073,260.073,True,318676.577446412,1.0,host,931,0.30000031265627936,6.716834235268176e-05,0.2997283019940369,0.300252967979759
152.3889859020128,260.04,260.0,0.6979324025329976,host,0,934,260.073,260.073,True,318677.177306656,1.0,host,933,0.3000001621940184,6.72938441714852e-05,0.2997283019940369,0.300252967979759
152.89031214802526,260.05,260.0,0.6849164568551156,host,0,936,260.049,260.049,True,318677.777399166,1.0,host,935,0.3000002607882497,6.726497696701881e-05,0.2997283019940369,0.300252967979759
153.39157304400578,260.06,260.0,0.6871747920958267,host,0,937,260.049,260.049,True,318678.077334026,1.0,host,936,0.3000001909155803,6.726297662192215e-05,0.2997283019940369,0.300252967979759
153.89293980499497,260.06,260.0,0.7019455252918287,host,0,939,260.097,260.097,True,318678.677290201,1.0,host,938,0.3000001437867852,6.728254215909854e-05,0.2997283019940369,0.300252967979759
