elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,loop_clock,loop_clock_frequency,loop_clock_source
24.04945376800606,101.15,100.0,0.15798974711297586,host,0,,,,,
24.550659083004575,101.16,100.0,0.12683622571014716,host,0,,,,,
25.052065277006477,101.17,100.0,0.12683622571014716,host,0,,,,,
25.552969617012423,101.17,100.0,0.12683622571014716,host,0,,,,,
26.054030178987887,101.16,100.0,0.07651169567448683,host,0,,,,,
26.555004523019306,101.13,100.0,0.07651169567448683,host,0,,,,,
27.05597701697843,101.1,100.0,0.07651169567448683,host,0,,,,,
27.556838312011678,101.02,100.0,0.07651169567448683,host,0,,,,,
28.057848165975884,100.89,100.0,0.14612194115654142,host,0,,,,,
28.55865692498628,100.82,100.0,0.14612194115654142,host,0,,,,,
29.05956664099358,100.66,100.0,0.14612194115654142,host,0,,,,,
29.560732441022992,100.52,100.0,0.1984813948612498,host,0,,,,,
30.061806573998183,100.45,100.0,0.1984813948612498,host,0,,,,,
30.562847329012584,100.37,100.0,0.1984813948612498,host,0,,,,,
31.0638314189855,100.35,100.0,0.12695804209333733,host,0,,,,,
31.565001595008653,100.35,100.0,0.12695804209333733,host,0,,,,,
32.06584005098557,100.38,100.0,0.12695804209333733,host,0,,,,,
32.56689583999105,100.41,100.0,0.07196735640447433,host,0,,,,,
33.06766542000696,100.41,100.0,0.07196735640447433,host,0,,,,,
33.568774894985836,100.4,100.0,0.07196735640447433,host,0,,,,,
34.06951440998819,100.35,100.0,0.12943530654416913,host,0,,,,,
34.57069348002551,100.3,100.0,0.12943530654416913,host,0,,,,,
35.07156698999461,100.19,100.0,0.18275964974042574,host,0,,,,,
35.572957383992616,100.08,100.0,0.18275964974042574,host,0,,,,,
36.07405672298046,100.05,100.0,0.18275964974042574,host,0,,,,,
36.575264019018505,99.99,100.0,0.18275964974042574,host,0,,,,,
37.07635676098289,99.97,100.0,0.18275964974042574,host,0,,,,,
37.5775848950143,99.98,100.0,0.14099098697010579,host,0,,,,,
38.07838154397905,100.02,100.0,0.14099098697010579,host,0,,,,,
38.57961075700587,100.07,100.0,0.14099098697010579,host,0,,,,,
39.08063590503298,100.09,100.0,0.14099098697010579,host,0,,,,,
39.581673122011125,100.13,100.0,0.08822746338866369,host,0,,,,,
40.082701627979986,100.16,100.0,0.08822746338866369,host,0,,,,,
40.58385061100125,100.17,100.0,0.08822746338866369,host,0,,,,,
41.084757551026996,100.16,100.0,0.08822746338866369,host,0,,,,,
41.58585440099705,100.1,100.0,0.1438574020745499,host,0,,,,,
42.08728591998806,100.07,100.0,0.1438574020745499,host,0,,,,,
42.58834440802457,100.0,100.0,0.1438574020745499,host,0,,,,,
43.08929725701455,99.93,100.0,0.1438574020745499,host,0,,,,,
43.59043103602016,99.91,100.0,0.1438574020745499,host,0,,,,,
44.09154597698944,99.89,100.0,0.1758468422734449,host,0,,,,,
44.592652338033076,99.87,100.0,0.1758468422734449,host,0,,,,,
45.09389178699348,99.88,100.0,0.1758468422734449,host,0,,,,,
45.5949862980051,99.89,100.0,0.1758468422734449,host,0,,,,,
46.09620998601895,99.93,100.0,0.1190132798037764,host,0,,,,,
46.59737130400026,99.99,100.0,0.1190132798037764,host,0,,,,,
47.09833059099037,100.03,100.0,0.1190132798037764,host,0,,,,,
47.59939645498525,100.09,100.0,0.1190132798037764,host,0,,,,,
48.10071672900813,100.13,100.0,0.1190132798037764,host,0,,,,,
48.60188528598519,100.14,100.0,0.09357928670705318,host,0,,,,,
49.10327536001569,100.15,100.0,0.09357928670705318,host,0,,,,,
49.60437022399856,100.13,100.0,0.09357928670705318,host,0,,,,,
50.105344374023844,100.12,100.0,0.09357928670705318,host,0,,,,,
50.60641183302505,100.06,100.0,0.14676993109606096,host,0,,,,,
51.107540256984066,100.0,100.0,0.14676993109606096,host,0,,,,,
51.60910782899009,99.97,100.0,0.14676993109606096,host,0,,,,,
52.11031020100927,99.93,100.0,0.14676993109606096,host,0,,,,,
52.61209411302116,99.9,100.0,0.17358742330230878,host,0,,,,,
53.113094011030626,99.88,100.0,0.17358742330230878,host,0,,,,,
53.613875324022956,99.88,100.0,0.17358742330230878,host,0,,,,,
54.11462375102565,99.9,100.0,0.17358742330230878,host,0,,,,,
54.61654823302524,99.92,100.0,0.17358742330230878,host,0,,,,,
55.117295076022856,99.98,100.0,0.1191231537148305,host,0,,,,,
55.618930603028275,100.05,100.0,0.1191231537148305,host,0,,,,,
56.11972786003025,100.08,100.0,0.1191231537148305,host,0,,,,,
56.62128718098393,100.13,100.0,0.1191231537148305,host,0,,,,,
57.12252128199907,100.17,100.0,0.07916792006458778,host,0,,,,,
57.624215578020085,100.18,100.0,0.07916792006458778,host,0,,,,,
58.125347858003806,100.18,100.0,0.07916792006458778,host,0,,,,,
58.628458049031906,100.14,100.0,0.07916792006458778,host,0,,,,,
59.128377072978765,100.11,100.0,0.14607113473781194,host,0,,,,,
59.629932277021,100.03,100.0,0.14607113473781194,host,0,,,,,
60.13091093901312,99.95,100.0,0.14607113473781194,host,0,,,,,
60.631307399016805,99.91,100.0,0.14607113473781194,host,0,,,,,
61.13266583101358,99.87,100.0,0.14607113473781194,host,0,,,,,
61.633171811001375,99.85,100.0,0.17409971316593476,host,0,,,,,
62.13431820902042,99.84,100.0,0.17409971316593476,host,0,,,,,
62.63488549098838,99.84,100.0,0.17409971316593476,host,0,,,,,
63.13606128300307,99.87,100.0,0.17409971316593476,host,0,,,,,
63.63699243601877,99.9,100.0,0.12164082539303248,host,0,,,,,
64.13810352800647,99.97,100.0,0.12164082539303248,host,0,,,,,
64.63888516498264,100.03,100.0,0.12164082539303248,host,0,,,,,
65.14051696902607,100.06,100.0,0.12164082539303248,host,0,,,,,
65.64223798800958,100.11,100.0,0.12164082539303248,host,0,,,,,
66.14368273300352,100.14,100.0,0.08623387121376051,host,0,,,,,
66.64461915200809,100.15,100.0,0.08623387121376051,host,0,,,,,
67.1456240619882,100.15,100.0,0.08623387121376051,host,0,,,,,
67.6461020730203,100.11,100.0,0.08623387121376051,host,0,,,,,
68.14715337601956,100.09,100.0,0.1394126872685625,host,0,,,,,
68.6477156500332,100.01,100.0,0.1394126872685625,host,0,,,,,
69.14874544198392,99.94,100.0,0.1394126872685625,host,0,,,,,
69.64932446501916,99.91,100.0,0.19154764617686532,host,0,,,,,
70.1503809900023,99.86,100.0,0.19154764617686532,host,0,,,,,
70.65097680100007,99.83,100.0,0.19154764617686532,host,0,,,,,
71.15188349899836,99.84,100.0,0.19154764617686532,host,0,,,,,
71.65261090302374,99.89,100.0,0.11643027953388806,host,0,,,,,
72.15363927499857,99.97,100.0,0.11643027953388806,host,0,,,,,
72.65540723898448,100.02,100.0,0.11643027953388806,host,0,,,,,
73.15650148002896,100.09,100.0,0.06358215360861799,host,0,,,,,
73.65820104902377,100.15,100.0,0.06358215360861799,host,0,,,,,
74.15925179602345,100.15,100.0,0.06358215360861799,host,0,,,,,
74.6603802460013,100.13,100.0,0.12010836050307604,host,0,,,,,
75.16169923299458,100.06,100.0,0.12010836050307604,host,0,,,,,
75.66367486200761,100.02,100.0,0.17478694983999163,host,0,,,,,
76.1648499420262,99.95,100.0,0.17478694983999163,host,0,,,,,
76.66665230703074,99.89,100.0,0.17478694983999163,host,0,,,,,
77.16770155797713,99.87,100.0,0.17478694983999163,host,0,,,,,
77.6693472720217,99.87,100.0,0.17478694983999163,host,0,,,,,
78.170426925004,99.91,100.0,0.1347173308255143,host,0,,,,,
78.67083542101318,99.94,100.0,0.1347173308255143,host,0,,,,,
