elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
106.46704906299965,51.55,55.0,0.5395590142671854,active,0,470,51.707,51.707,True,1777667703,12000000,mcu,469,0.30000001279317695,1.4545891599838412e-07,0.299999,0.30000099999999996
107.71930792800049,51.6,55.0,0.538323033493553,active,0,473,51.756,51.756,True,1788467709,12000000,mcu,472,0.3000000127118644,1.4499947993448026e-07,0.299999,0.30000099999999996
108.9720056240003,51.65,55.0,0.5344319829098955,active,0,480,51.806,51.806,True,1813667707,12000000,mcu,479,0.30000001252609604,1.439441684838263e-07,0.299999,0.30000099999999996
110.22399033500005,51.7,55.0,0.5327077134355688,active,0,483,51.855,51.855,True,1824467711,12000000,mcu,482,0.3000000124481328,1.4349889183228699e-07,0.299999,0.30000099999999996
111.47676572900127,51.76,55.0,0.5304951552605478,active,0,486,51.904,51.904,True,1835267703,12000000,mcu,485,0.300000012371134,1.4305772172125075e-07,0.299999,0.30000099999999996
112.72912124700088,51.8,55.0,0.5280537117570764,active,0,490,51.904,51.904,True,1849667703,12000000,mcu,489,0.30000001226993867,1.4247577462863277e-07,0.299999,0.30000099999999996
113.98115626599974,51.86,55.0,0.52646677347982,active,0,493,51.953,51.953,True,1860467706,12000000,mcu,492,0.30000001219512196,1.4204394479395242e-07,0.299999,0.30000099999999996
114.98402819200055,51.89,55.0,0.5241168841077287,active,0,496,52.002,52.002,True,1871267702,12000000,mcu,495,0.30000001212121213,1.41616017521793e-07,0.299999,0.30000099999999996
115.98699806700097,51.93,55.0,0.5204242008087282,active,0,503,52.1,52.1,True,1896467708,12000000,mcu,502,0.3000000119521912,1.4063237127269157e-07,0.299999,0.30000099999999996
117.23901823300002,51.97,55.0,0.5189898527504387,active,0,506,52.1,52.1,True,1907267705,12000000,mcu,505,0.30000001188118813,1.4021703736317212e-07,0.299999,0.30000099999999996
118.49178280500018,51.99,55.0,0.5173571374074922,active,0,510,52.15,52.15,True,1921667709,12000000,mcu,509,0.30000001178781927,1.3966893978134554e-07,0.299999,0.30000099999999996
119.49467594099951,52.03,55.0,0.5165026321812772,active,0,513,52.15,52.15,True,1932467704,12000000,mcu,512,0.30000001171875,1.3926205835918662e-07,0.299999,0.30000099999999996
120.747247401001,52.05,55.0,0.5158007171740292,active,0,516,52.15,52.15,True,1943267714,12000000,mcu,515,0.3000000116504854,1.3885871206820288e-07,0.299999,0.30000099999999996
121.99965034500019,52.08,55.0,0.5150835431448844,active,0,523,52.199,52.199,True,1968467703,12000000,mcu,522,0.30000001149425287,1.379310344827586e-07,0.299999,0.30000099999999996
123.25174995599991,52.11,55.0,0.5144579232471198,active,0,526,52.199,52.199,True,1979267704,12000000,mcu,525,0.3000000114285714,1.375391100840815e-07,0.299999,0.30000099999999996
124.50471828100126,52.16,55.0,0.51284046692607,active,0,530,52.297,52.297,True,1993667704,12000000,mcu,529,0.300000011342155,1.370217033982618e-07,0.299999,0.30000099999999996
125.75742455900036,52.19,55.0,0.5118181124589913,active,0,533,52.297,52.297,True,2004467704,12000000,mcu,532,0.3000000112781955,1.3663745748410712e-07,0.299999,0.30000099999999996
127.00978399400083,52.22,55.0,0.5110399023422598,active,0,536,52.297,52.297,True,2015267706,12000000,mcu,535,0.30000001121495323,1.3625642593351473e-07,0.299999,0.30000099999999996
128.01260237499991,52.26,55.0,0.5085984588387884,active,0,543,52.395,52.395,True,2040467710,12000000,mcu,542,0.3000000110701107,1.353796038955287e-07,0.299999,0.30000099999999996
