elapsed_s,temperature_c,target_c,power,controller_state,controller_algorithm,control_mode,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s,thermal_model_source,thermal_model_gain,thermal_model_tau_s,thermal_model_delay_s,thermal_model_horizon_s,thermal_control_band_c,host_predictive_output,host_predictive_bias,host_predictive_filtered_temperature_c,host_predictive_ambient_c,host_predictive_approach_active,host_predictive_approach_blend
47.10609862500132,72.84,75.0,0.9861448081177997,host,predictive,host,0,226,73.014,73.014,True,18145.505649252,1.0,host,225,0.2999919056488987,0.00017289830259990116,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.9861435319902857,0.0002912749198610669,73.05816720092622,28.09,True,0.9418327990737794
47.606963357000495,73.02,75.0,0.9428244449530785,host,predictive,host,0,228,73.014,73.014,True,18146.105748166,1.0,host,227,0.2999924127092498,0.000172319861761085,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.942818339645335,0.0008673295771398279,73.09153472871093,28.09,True,0.7636637825237358
48.108169253002416,73.12,75.0,0.9157244220645456,host,predictive,host,0,229,73.362,73.362,True,18146.405658204,1.0,host,228,0.2999920514166664,0.00017202769591931764,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.9157187365519348,0.001148344324374647,73.12656835176787,28.09,True,0.6569532165582359
48.608754777000286,73.31,75.0,0.8673990997177081,host,predictive,host,0,231,73.362,73.362,True,18147.005684408,1.0,host,230,0.29999223446521595,0.00017148252432933793,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.8674032350549843,0.0016895821602052486,73.22018151337494,28.09,True,0.4794168855734142
49.10983351300092,73.48,75.0,0.8160982681010147,host,predictive,host,0,233,73.606,73.606,True,18147.605688103,1.0,host,232,0.29999231733621695,0.0001707553798944268,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.8160962119498464,0.002199114493250741,73.33121617094983,28.09,True,0.3022695413259271
49.61037329900137,73.57,75.0,0.79316395819028,host,predictive,host,0,234,73.606,73.606,True,18147.905748367,1.0,host,233,0.2999926089527937,0.0001704464433215702,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.7931671435281002,0.0024402959301450455,73.39212375403797,28.09,True,0.23151842414802104
50.111427095002,73.73,75.0,0.7367360952162967,host,predictive,host,0,236,73.815,73.815,True,18148.505571659,1.0,host,235,0.2999919199063836,0.00016992258495026951,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.7367330482405909,0.002895099006670703,73.51850775668704,28.09,True,0.05490747125668349
50.61260089300049,73.9,75.0,0.7089799343862059,host,predictive,host,0,238,73.815,73.815,True,18149.105661042,1.0,host,237,0.2999923652362821,0.00016936687373153957,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.708985353242662,0.0033083605310554104,73.657170114285,28.09,False,0.0
51.113825554999494,73.98,75.0,0.7048905165178913,host,predictive,host,0,239,74.164,74.164,True,18149.405666427,1.0,host,238,0.2999924199411758,0.00016901278466507935,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.7048980755571442,0.003499351529044639,73.7267266800718,28.09,False,0.0
51.61501981699985,74.1,75.0,0.6976882581826505,host,predictive,host,0,241,74.164,74.164,True,18150.005715797,1.0,host,240,0.29999268881667107,0.00016834528349699604,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6976918640385301,0.0038528057981915558,73.8521423683303,28.09,False,0.0
52.11618173500028,74.21,75.0,0.6907911802853437,host,predictive,host,0,243,74.303,74.303,True,18150.605690219,1.0,host,242,0.29999264354545446,0.000167691612467424,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6907984005020732,0.004169828333700411,73.97238288332004,28.09,False,0.0
52.617803766999714,74.27,75.0,0.687357900358587,host,predictive,host,0,244,74.303,74.303,True,18150.90562368,1.0,host,243,0.29999239999588245,0.0001673890956190169,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6873624314829687,0.004314983559760238,74.03229849293449,28.09,False,0.0
53.119226967999566,74.36,75.0,0.6810101472495613,host,predictive,host,0,246,74.442,74.442,True,18151.505588588,1.0,host,245,0.299992318804081,0.00016685140680740453,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6810134854645731,0.004580335333623752,74.14223292204636,28.09,False,0.0
53.61950022200108,74.44,75.0,0.6755168993667506,host,predictive,host,0,248,74.442,74.442,True,18152.105542043,1.0,host,247,0.2999921925587006,0.0001662425659581922,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6755133149734105,0.004816449719143435,74.23764251748901,28.09,False,0.0
54.12072623499989,74.48,75.0,0.6727702754253453,host,predictive,host,0,249,74.582,74.582,True,18152.405617726,1.0,host,248,0.2999925292137083,0.00016599140643197078,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6727742628296338,0.004923696131935819,74.28502391471744,28.09,False,0.0
54.62124493900046,74.54,75.0,0.6681010147249561,host,predictive,host,0,251,74.582,74.582,True,18153.005605569,1.0,host,250,0.2999925403520032,0.00016559563238062165,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6680962509782945,0.005119957820086966,74.3657832844129,28.09,False,0.0
55.122261550000985,74.61,75.0,0.6633401998931868,host,predictive,host,0,253,74.686,74.686,True,18153.605481362,1.0,host,252,0.29999210667063503,0.0001651106478406524,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6633369706248526,0.005291274849673451,74.4479463183752,28.09,False,0.0
55.62357351500032,74.63,75.0,0.6614328221560998,host,predictive,host,0,254,74.686,74.686,True,18153.905530823,1.0,host,253,0.2999923333675983,0.00016482331031854333,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6614285259941989,0.0053691760702114216,74.48065852974686,28.09,False,0.0
56.12448058299924,74.68,75.0,0.6578469520103761,host,predictive,host,0,256,74.686,74.686,True,18154.505384167,1.0,host,255,0.29999181837647876,0.0001643085798113037,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6578517845445573,0.005511435793446218,74.54278765410041,28.09,False,0.0
56.62559889300246,74.71,75.0,0.6549324788281071,host,predictive,host,0,258,74.686,74.686,True,18155.105479213,1.0,host,257,0.2999922518754953,0.00016376465751301195,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6549309019230234,0.005637410826281503,74.59300639914461,28.09,False,0.0
57.126730578002025,74.72,75.0,0.6536354619668879,host,predictive,host,0,259,74.756,74.756,True,18155.405445887,1.0,host,258,0.2999921527364419,0.00016345470291980317,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.653639977193362,0.00569512294240113,74.61525255920249,28.09,False,0.0
57.626882699001726,74.76,75.0,0.6510566872663462,host,predictive,host,0,261,74.756,74.756,True,18156.00539396,1.0,host,260,0.2999920133807724,0.0001628798180233422,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6510609204917369,0.005800242489688519,74.65993615883934,28.09,False,0.0
58.12794066100105,74.78,75.0,0.6488746471351187,host,predictive,host,0,263,74.791,74.791,True,18156.605478366,1.0,host,262,0.2999923965076366,0.00016231664725591162,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.64887652150423,0.005893898012544273,74.69790345776075,28.09,False,0.0
58.62990153899955,74.79,75.0,0.6478675516899367,host,predictive,host,0,264,74.791,74.791,True,18156.905490605,1.0,host,263,0.29999247195437695,0.00016201236925602022,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6478667985506008,0.0059366075093886805,74.71527002103728,28.09,False,0.0
59.130845576000866,74.81,75.0,0.6462653543907836,host,predictive,host,0,266,74.826,74.826,True,18157.505454378,1.0,host,265,0.29999239206414885,0.00016143439695176165,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6462579283322555,0.006015612421241048,74.74308302707838,28.09,False,0.0
59.63166433100196,74.82,75.0,0.6448310063324941,host,predictive,host,0,268,74.826,74.826,True,18158.105391013,1.0,host,267,0.29999221173033735,0.00016084382511211866,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6448265320147591,0.006086578578713665,74.76787294612295,28.09,False,0.0
60.13263426599951,74.82,75.0,0.6444037537193866,host,predictive,host,0,269,74.826,74.826,True,18158.405327817,1.0,host,268,0.299992004985075,0.00016057900243037016,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6443967431682682,0.006120254581047112,74.77549331777702,28.09,False,0.0
60.63372590899962,74.84,75.0,0.6431982909895476,host,predictive,host,0,271,74.826,74.826,True,18159.005435518,1.0,host,270,0.2999924631000023,0.00016009814787376392,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6431988079353835,0.006182705413977395,74.7967459806826,28.09,False,0.0
61.134662864002166,74.85,75.0,0.6422980086976425,host,predictive,host,0,273,74.861,74.861,True,18159.60535461,1.0,host,272,0.2999922210625063,0.00015953753240626224,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6423018503064385,0.006240050742447444,74.81249034060106,28.09,False,0.0
61.63534219400026,74.85,75.0,0.6419470511940185,host,predictive,host,0,274,74.861,74.861,True,18159.905343357,1.0,host,273,0.2999922083370011,0.00015924520935620224,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6419493953798132,0.006267236927582823,74.81875876576414,28.09,False,0.0
62.13619169600133,74.85,75.0,0.6416418707560846,host,predictive,host,0,276,74.826,74.826,True,18160.505380842,1.0,host,275,0.29999240131273536,0.00015868734453640645,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6416485440785344,0.00632065141396645,74.82461227548004,28.09,False,0.0
62.63745996000216,74.84,75.0,0.6414587624933242,host,predictive,host,0,278,74.826,74.826,True,18161.105307767,1.0,host,277,0.2999921923682345,0.00015817934167307565,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6414562071139492,0.0063720318873672155,74.82827129885737,28.09,False,0.0
63.138408266000624,74.83,75.0,0.6415960936903945,host,predictive,host,0,280,74.826,74.826,True,18161.705313474,1.0,host,279,0.29999226879212315,0.00015778691445849654,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6416000848715073,0.006423890623209274,74.82679643264781,28.09,False,0.0
63.63977824000176,74.83,75.0,0.6416571297779813,host,predictive,host,0,281,74.826,74.826,True,18162.005390615,1.0,host,280,0.2999925719071406,0.00015758625483437404,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6416641704463149,0.006449959238315114,74.82620923262773,28.09,False,0.0
64.14090418900014,74.83,75.0,0.6417792019531549,host,predictive,host,0,283,74.826,74.826,True,18162.60533648,1.0,host,282,0.29999243262056635,0.00015709876381814802,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6417783446414289,0.0065023133421202115,74.82526881641265,28.09,False,0.0
64.64175029100079,74.81,75.0,0.6424048218509194,host,predictive,host,0,285,74.826,74.826,True,18163.205262785,1.0,host,284,0.2999922264225336,0.00015656438308850272,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6424022884284318,0.006556980908746541,74.81552002882002,28.09,False,0.0
65.14267395199931,74.8,75.0,0.6426642252231632,host,predictive,host,0,286,74.791,74.791,True,18163.505318096,1.0,host,285,0.2999924477719268,0.0001563339769432592,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6426693294279597,0.00658523510858209,74.811638667763,28.09,False,0.0
65.64340840300065,74.79,75.0,0.6431067368581674,host,predictive,host,0,288,74.791,74.791,True,18164.105277119,1.0,host,287,0.2999923576236979,0.0001558969820065404,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6431110501172251,0.006643177031228349,74.80542256634976,28.09,False,0.0
66.14435720899928,74.78,75.0,0.643732356755932,host,predictive,host,0,290,74.791,74.791,True,18164.70533917,1.0,host,289,0.2999926252214527,0.00015538991031862603,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6437262487402942,0.0067033422691585255,74.79595071252562,28.09,False,0.0
66.64480195800206,74.78,75.0,0.6438544289311056,host,predictive,host,0,291,74.791,74.791,True,18165.005311746,1.0,host,290,0.29999255608621284,0.00015512621765594454,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6438552783312179,0.006734122988988241,74.79479520113523,28.09,False,0.0
67.14608683100232,74.77,75.0,0.6443121995880065,host,predictive,host,0,293,74.791,74.791,True,18165.605219425,1.0,host,292,0.2999922909041136,0.0001546339334808214,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6443075583414409,0.00679684122748801,74.78807776673686,28.09,False,0.0
67.64706228000068,74.77,75.0,0.6446784161135272,host,predictive,host,0,295,74.791,74.791,True,18166.205233668,1.0,host,294,0.2999923917925157,0.00015412996812855345,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.644680530802973,0.006861173188062731,74.78310136893832,28.09,False,0.0
68.14832551099971,74.75,75.0,0.6452429999237049,host,predictive,host,0,296,74.756,74.756,True,18166.505155471,1.0,host,295,0.29999215250847927,0.00015392320038283195,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6452426007500032,0.0068950731910889075,74.77399997982549,28.09,False,0.0
68.6491613879989,74.74,75.0,0.6462043183031968,host,predictive,host,0,298,74.756,74.756,True,18167.105119409,1.0,host,297,0.29999208393266064,0.0001535731071516043,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6462056224051697,0.006966234659836295,74.75942386673123,28.09,False,0.0
69.15019401500103,74.73,75.0,0.6469520103761349,host,predictive,host,0,300,74.721,74.721,True,18167.705099142,1.0,host,299,0.2999920691003368,0.00015308823550547228,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6469447325196263,0.0070408977326295525,74.74862561656427,28.09,False,0.0
69.65152437600045,74.71,75.0,0.6475165941863127,host,predictive,host,0,301,74.721,74.721,True,18168.005103423,1.0,host,300,0.29999210980666274,0.00015283449633017221,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6475186139849234,0.00707997939262294,74.73945560004408,28.09,False,0.0
70.15249770399896,74.71,75.0,0.6482490272373541,host,predictive,host,0,303,74.721,74.721,True,18168.605081863,1.0,host,302,0.2999920906688736,0.0001523469736824512,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6482450107317259,0.007160170044455706,74.72896193604721,28.09,False,0.0
70.65387627900054,74.69,75.0,0.649057755397879,host,predictive,host,0,305,74.721,74.721,True,18169.205093384,1.0,host,304,0.29999218060197597,0.00015185470518734194,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6490633579413558,0.00724424105531885,74.71699568086852,28.09,False,0.0
71.15482220800186,74.69,75.0,0.6493934538796063,host,predictive,host,0,306,74.686,74.686,True,18169.505109659,1.0,host,305,0.29999225960000064,0.0001516118154571298,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6494005549596654,0.00728740633600431,74.71223146209694,28.09,False,0.0
71.65543645900107,74.69,75.0,0.6499580376897841,host,predictive,host,0,308,74.686,74.686,True,18170.105048019,1.0,host,307,0.29999210924429776,0.00015113007244213015,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6499611986201933,0.007375496490715661,74.70460144092552,28.09,False,0.0
72.15665065199937,74.68,75.0,0.6504005493247883,host,predictive,host,0,310,74.686,74.686,True,18170.705050824,1.0,host,309,0.29999216939482093,0.0001506504833471275,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6504033253595505,0.00746541959724559,74.69894898221753,28.09,False,0.0
72.65712061200247,74.69,75.0,0.6503242542153048,host,predictive,host,0,311,74.686,74.686,True,18171.005069707,1.0,host,310,0.29999225556774417,0.00015041493006474665,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6503196428841316,0.007510184194844636,74.70156934933969,28.09,False,0.0
73.15826382500018,74.67,75.0,0.6512092774853132,host,predictive,host,0,313,74.652,74.652,True,18171.605048123,1.0,host,312,0.29999223603205755,0.00014996851759624177,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6512127030064687,0.007602926654033058,74.68763586157736,28.09,False,0.0
73.65871650500048,74.66,75.0,0.6519417105363546,host,predictive,host,0,315,74.652,74.652,True,18172.205070471,1.0,host,314,0.2999923566560587,0.0001494977573087472,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6519457346565646,0.007699016340071747,74.67731367996538,28.09,False,0.0
74.15981437600203,74.66,75.0,0.6522468909742886,host,predictive,host,0,316,74.652,74.652,True,18172.504961317,1.0,host,315,0.29999203440000605,0.0001493694646473439,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6522494129878804,0.007748035735712374,74.67320402906249,28.09,False,0.0
74.66021914299927,74.63,75.0,0.6532845044632639,host,predictive,host,0,318,74.652,74.652,True,18173.10496925,1.0,host,317,0.2999921096813844,0.0001489290958682956,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6532840785160847,0.007849684179617246,74.65755170456977,28.09,False,0.0
75.16095717600183,74.61,75.0,0.6546272983901732,host,predictive,host,0,320,74.582,74.582,True,18173.704972327,1.0,host,319,0.29999216879623786,0.00014847941414664468,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6546306629163036,0.007957185438695363,74.6368818380672,28.09,False,0.0
75.66245117500148,74.6,75.0,0.655191882200351,host,predictive,host,0,321,74.582,74.582,True,18174.004996419,1.0,host,320,0.29999226855625266,0.00014825794061808882,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6551924817699634,0.008012887581329124,74.6286523824416,28.09,False,0.0
76.16352312000163,74.59,75.0,0.6561226825360494,host,predictive,host,0,323,74.582,74.582,True,18174.604923114,1.0,host,322,0.299992088922358,0.00014781813347075338,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6561199238839122,0.008127331293627279,74.61547269366929,28.09,False,0.0
76.66444857600072,74.57,75.0,0.6571145189593347,host,predictive,host,0,325,74.582,74.582,True,18175.204896766,1.0,host,324,0.2999920564351907,0.0001475067945810044,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6571133423497586,0.008245672972895354,74.60083011045629,28.09,False,0.0
77.16603442600172,74.56,75.0,0.6576638437476158,host,predictive,host,0,326,74.547,74.547,True,18175.504904413,1.0,host,325,0.29999210440615315,0.0001472822174107527,0.29838020500028506,0.30162619600014295,base,80.0,150.0,2.0,30.0,1.0,0.6576703019499702,0.008306761441401037,74.59274354329544,28.09,False,0.0
77.66791256099896,74.55,75.0,0.6585946440833143,host,predictive,host,0,328,74.547,74.547,True,18176.104845309,1.0,host,327,0.2999919719510742,0.00019799555003041885,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6585952715784731,0.008431925031713904,74.57979269414268,28.09,False,0.0
78.16753349600185,74.55,75.0,0.659311818112459,host,predictive,host,0,330,74.547,74.547,True,18176.704857007,1.0,host,329,0.2999920563100325,0.00019739830670717184,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6593192594642553,0.008560199790655709,74.57019846911702,28.09,False,0.0
78.66868378900108,74.56,75.0,0.6593575951781491,host,predictive,host,0,331,74.547,74.547,True,18177.004889343,1.0,host,330,0.2999921783696969,0.00019711142547433272,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6593520005648046,0.008624511169422014,74.5712574748913,28.09,False,0.0
79.16950164399896,74.55,75.0,0.6599221789883268,host,predictive,host,0,333,74.547,74.547,True,18177.604856743,1.0,host,332,0.29999212729518465,0.00019652639397621887,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6599161652599869,0.008754836334948193,74.56387542317808,28.09,False,0.0
79.67010461999962,74.56,75.0,0.6601205462729839,host,predictive,host,0,335,74.547,74.547,True,18178.204836793,1.0,host,334,0.29999211470658904,0.00019594010381713517,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6601220546528878,0.008886203058411304,74.56328549439046,28.09,False,0.0
80.17107611200117,74.55,75.0,0.6603494316014343,host,predictive,host,0,336,74.582,74.582,True,18178.504804701,1.0,host,335,0.29999204244775896,0.00019565189408957053,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6603425265451301,0.00895213876949494,74.56042859277576,28.09,False,0.0
80.67248065400054,74.57,75.0,0.6602426184481575,host,predictive,host,0,338,74.582,74.582,True,18179.104808354,1.0,host,337,0.29999210051335745,0.00019510920482792774,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6602376877312373,0.009082971809755456,74.56493126720088,28.09,False,0.0
81.1736569450004,74.57,75.0,0.6601815823605707,host,predictive,host,0,340,74.582,74.582,True,18179.704809458,1.0,host,339,0.299992150374629,0.00019453392716018623,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6601755301219907,0.009212723177358642,74.5682669304568,28.09,False,0.0
81.67478896200191,74.56,75.0,0.6604409857328145,host,predictive,host,0,341,74.582,74.582,True,18180.00479705,1.0,host,340,0.2999921369676541,0.00019424779403989356,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6604354124443776,0.009278015754178824,74.56471615453212,28.09,False,0.0
82.17585880900151,74.55,75.0,0.6609292744335088,host,predictive,host,0,343,74.547,74.547,True,18180.604738367,1.0,host,342,0.2999920113625781,0.00019369419378648703,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6609228667904591,0.009409912334092834,74.55902949386868,28.09,False,0.0
82.67683157099964,74.55,75.0,0.6613260090028229,host,predictive,host,0,345,74.547,74.547,True,18181.204729116,1.0,host,344,0.29999203091570387,0.00019315472990531546,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6613243238582364,0.00954317501441083,74.55481671203437,28.09,False,0.0
83.17810834400007,74.55,75.0,0.6614938582436866,host,predictive,host,0,346,74.547,74.547,True,18181.504637767,1.0,host,345,0.29999178923478587,0.00019292667339305836,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6614993417745441,0.00961020409777314,74.55313944425127,28.09,False,0.0
83.67946331100029,74.55,75.0,0.6615548943312733,host,predictive,host,0,348,74.547,74.547,True,18182.104733896,1.0,host,347,0.2999921135879025,0.00019241738524711067,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6615541257361326,0.009743520026825275,74.55465250353312,28.09,False,0.0
84.1807376550023,74.57,75.0,0.6613565270466163,host,predictive,host,0,350,74.582,74.582,True,18182.704748827,1.0,host,349,0.29999220156447165,0.00019192496520894204,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6613595663456052,0.009875740650821627,74.56065223504565,28.09,False,0.0
84.68167750400244,74.57,75.0,0.6612802319371328,host,predictive,host,0,351,74.582,74.582,True,18183.004703358,1.0,host,350,0.2999920939342911,0.00019166113786897246,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6612853574318523,0.009941284507559439,74.56304095508125,28.09,False,0.0
85.18276331900051,74.57,75.0,0.6611886778057526,host,predictive,host,0,353,74.582,74.582,True,18183.604697266,1.0,host,352,0.29999212154829885,0.00019111630625182608,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6611936782624314,0.010071489982819667,74.56686655279582,28.09,False,0.0
85.68383413099946,74.58,75.0,0.6611581597619592,host,predictive,host,0,355,74.582,74.582,True,18184.204719802,1.0,host,354,0.2999922297203433,0.00019061985928941867,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6611614089114886,0.010200776438835974,74.56970062528777,28.09,False,0.0
86.18482197300182,74.58,75.0,0.6611581597619592,host,predictive,host,0,356,74.582,74.582,True,18184.504693999,1.0,host,355,0.29999217892394214,0.0001903535905574726,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6611625754648877,0.01026515209232551,74.57082897673644,28.09,False,0.0
86.68574272399928,74.59,75.0,0.660669871061265,host,predictive,host,0,358,74.582,74.582,True,18185.104609834,1.0,host,357,0.2999919869831983,0.00018983721772423458,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6606661910820477,0.010391393985464934,74.58171040046338,28.09,False,0.0
87.18680268599928,74.62,75.0,0.6597848477912566,host,predictive,host,0,360,74.652,74.652,True,18185.704648624,1.0,host,359,0.29999213967409555,0.00018932159960393164,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6597839849547665,0.010512930031640824,74.59884216833802,28.09,False,0.0
87.68788223000229,74.63,75.0,0.6594338902876326,host,predictive,host,0,361,74.652,74.652,True,18186.00475749,1.0,host,360,0.2999924639138956,0.00018915825992941757,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6594327620396617,0.01057208058567842,74.60566297308269,28.09,False,0.0
88.18901989900041,74.64,75.0,0.6588998245212482,host,predictive,host,0,363,74.652,74.652,True,18186.604583878,1.0,host,362,0.299992025958568,0.00018876597794782035,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6588928718395475,0.010687862530973622,74.6165866705666,28.09,False,0.0
88.68985654200151,74.65,75.0,0.6582589456015869,host,predictive,host,0,365,74.652,74.652,True,18187.204654214,1.0,host,364,0.29999226300275306,0.0001883078649529252,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.658252296233327,0.010800289365364866,74.62955196303653,28.09,False,0.0
89.19086562899975,74.65,75.0,0.6581368734264134,host,predictive,host,0,366,74.652,74.652,True,18187.504668295,1.0,host,365,0.2999923227780879,0.00018805319015817646,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6581320526890038,0.010855475094614757,74.63209513833407,28.09,False,0.0
89.69153074299902,74.67,75.0,0.6574807354848554,host,predictive,host,0,368,74.652,74.652,True,18188.104499818,1.0,host,367,0.2999919055504117,0.00018762505002124522,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6574753291361742,0.010962816312603022,74.64523499214351,28.09,False,0.0
90.19254850099969,74.69,75.0,0.6564736400396735,host,predictive,host,0,370,74.721,74.721,True,18188.704506869,1.0,host,369,0.29999196853116317,0.00018745969364179744,0.2982721719999972,0.3016687240015017,base,80.0,150.0,2.0,30.0,1.0,0.6564704651654877,0.011064910856506833,74.66403241767055,28.09,False,0.0
