wall_time,elapsed_s,print_state,filename,print_duration_s,total_duration_s,bed_temperature_c,bed_target_c,bed_power,bed_state,bed_fault,bed_samples,bed_mcu_temperature_c,bed_loop_dt_count,bed_loop_dt_mean_s,bed_loop_dt_stddev_s,bed_loop_dt_min_s,bed_loop_dt_max_s,bed_pid_kp,bed_pid_ki,bed_pid_kd,bed_pid_source,bed_pid_model,extruder_temperature_c,extruder_target_c,extruder_power,extruder_state,extruder_fault,extruder_samples,extruder_mcu_temperature_c,extruder_loop_dt_count,extruder_loop_dt_mean_s,extruder_loop_dt_stddev_s,extruder_loop_dt_min_s,extruder_loop_dt_max_s,extruder_pid_kp,extruder_pid_ki,extruder_pid_kd,extruder_pid_source,extruder_pid_model
1784591580.5246496,323.80928704100006,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,500.34381505300007,550.8221865730002,54.89,55.0,0.5214618142977036,active,0,1864,54.902,1863,0.3000000010735373,1.201868284967965e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.06,210.0,0.7121232928969253,active,0,1864,210.094,1863,0.30000062587224907,7.127095649264193e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591581.025491,324.3101280679998,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,500.8447510249998,551.3231225449999,54.86,55.0,0.32349126420996416,active,0,1867,54.902,1866,0.299999998392283,1.2011761723782327e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.03,210.0,0.7238422217135881,active,0,1867,210.028,1866,0.3000006093247588,7.12465572314629e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591581.5257235,324.81036065599983,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,501.3448690109999,551.823240531,54.87,55.0,0.32349126420996416,active,0,1867,54.902,1866,0.299999998392283,1.2011761723782327e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,209.98,210.0,0.7238422217135881,active,0,1867,210.028,1866,0.3000006093247588,7.12465572314629e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591582.0265636,325.31120096999985,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,501.84570909600006,552.3240806160002,54.88,55.0,0.2494850080109865,active,0,1870,54.902,1869,0.2999999946495452,1.2003208651089516e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,209.95,210.0,0.7359273670557718,active,0,1871,209.916,1870,0.30000060962566844,7.117517377493336e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591582.5268455,325.81148282899994,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,502.34604424500003,552.8244157650001,54.89,55.0,0.2494850080109865,active,0,1870,54.902,1869,0.2999999946495452,1.2003208651089516e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,209.93,210.0,0.7359273670557718,active,0,1871,209.916,1870,0.30000060962566844,7.117517377493336e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591583.0280995,326.31273700899965,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,502.84728525499986,553.325656775,54.9,55.0,0.2994125276569772,active,0,1874,54.902,1873,0.2999999946609717,1.1990384709105581e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,209.93,210.0,0.7302204928664072,active,0,1874,209.906,1873,0.30000061238654563,7.111825346405781e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591583.5284503,326.81308790899993,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,503.3477071279999,553.826078648,54.94,55.0,0.2994125276569772,active,0,1874,54.902,1873,0.2999999946609717,1.1990384709105581e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,209.94,210.0,0.7302204928664072,active,0,1874,209.906,1873,0.30000061238654563,7.111825346405781e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591584.0291586,327.3137957969998,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,503.84831120599983,554.326682726,54.95,55.0,0.04324406805523766,active,0,1877,55.0,1876,0.29999999946695094,1.1985443362442772e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,209.97,210.0,0.7174334325169757,active,0,1877,209.972,1877,0.30000060895045283,7.139650802633859e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591584.5308387,327.81547637699987,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,504.35010264899984,554.828474169,54.96,55.0,0.04324406805523766,active,0,1877,55.0,1876,0.29999999946695094,1.1985443362442772e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.01,210.0,0.7174334325169757,active,0,1877,209.972,1877,0.30000060895045283,7.139650802633859e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591585.0325875,328.3172247279999,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,504.8518303769997,555.3302018969998,54.95,55.0,0.1548332951857786,active,0,1880,55.0,1879,0.2999999952102182,1.1977070449282673e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.03,210.0,0.7095597772182803,active,0,1881,210.047,1880,0.30000061117021276,7.133954159072851e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591585.5340202,328.8186573769999,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,505.3532086619998,555.8315801819999,54.96,55.0,0.1548332951857786,active,0,1880,55.0,1879,0.2999999952102182,1.1977070449282673e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.07,210.0,0.7095597772182803,active,0,1881,210.047,1880,0.30000061117021276,7.133954159072851e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591586.0358548,329.320492069,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,505.8549565019998,556.3333280219999,54.95,55.0,0.16736095216296634,active,0,1884,55.0,1883,0.3000000031864047,1.1971198860915727e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.12,210.0,0.7026474402990768,active,0,1884,210.122,1883,0.30000103239511416,7.315789101300744e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591586.5369422,329.82157970299977,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,506.35612744599985,556.834498966,54.96,55.0,0.16736095216296634,active,0,1884,55.0,1883,0.3000000031864047,1.1971198860915727e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.16,210.0,0.7026474402990768,active,0,1884,210.122,1883,0.30000103239511416,7.315789101300744e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591587.0385954,330.3232324739997,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,506.8576062689999,557.335977789,54.97,55.0,0.3761501487754635,active,0,1887,54.951,1886,0.2999999989395546,1.1965219964598412e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.22,210.0,0.6858625162127108,active,0,1888,210.271,1887,0.30000061473237943,7.520233406961299e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591587.5398815,330.824518633,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,507.35897201299986,557.837343533,54.98,55.0,0.3761501487754635,active,0,1887,54.951,1886,0.2999999989395546,1.1965219964598412e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.24,210.0,0.6858625162127108,active,0,1888,210.271,1887,0.30000061473237943,7.520233406961299e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
1784591588.0414577,331.3260950260001,printing,Voron_Design_Cube_v8_0.4n_0.2mm_PLA_V0_120_26m.gcode,507.860658906,558.3390304260001,54.95,55.0,0.2418097199969482,active,0,1890,55.0,1889,0.3000000037056644,1.1957507571681182e-05,0.29989099999999996,0.300116,54.027,0.77,948.182,base,point,210.23,210.0,0.6994735637445639,active,0,1891,210.243,1890,0.30000060846560844,7.514285606245188e-05,0.299006,0.30092399999999997,14.205892372630283,2.03725,38.19622460734466,linear,curve
