elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
32.57201610301854,100.34,100.0,0.13202105745021744,active,0,1080,100.337,4004451667,64000000,mcu,1079,0.3000005393883225,2.5118949635611217e-06,0.299984,0.300049
33.07295789400814,100.32,100.0,0.1309834439612421,active,0,1083,100.27,4062051654,64000000,mcu,1082,0.3000005369685767,2.5089527785957425e-06,0.299984,0.300049
33.57454530202085,100.26,100.0,0.1309834439612421,active,0,1083,100.27,4062051654,64000000,mcu,1082,0.3000005369685767,2.5089527785957425e-06,0.299984,0.300049
34.07555254100589,100.22,100.0,0.13482871747920958,active,0,1086,100.202,4119651583,64000000,mcu,1085,0.300000534562212,2.506021121026895e-06,0.299984,0.300049
34.57757385598961,100.2,100.0,0.13482871747920958,active,0,1086,100.202,4119651583,64000000,mcu,1085,0.300000534562212,2.506021121026895e-06,0.299984,0.300049
35.07878617901588,100.18,100.0,0.12472724498359655,active,0,1090,100.168,4196451916,64000000,mcu,1089,0.300000536271809,2.5118300930751653e-06,0.299984,0.300049
35.57986294396687,100.16,100.0,0.12472724498359655,active,0,1090,100.168,4196451916,64000000,mcu,1089,0.300000536271809,2.5118300930751653e-06,0.299984,0.300049
36.08098379999865,100.14,100.0,0.14099336232547494,active,0,1093,100.101,4254051966,64000000,mcu,1092,0.3000005347985348,2.5088994813988504e-06,0.299984,0.300049
36.582210864988156,100.12,100.0,0.14099336232547494,active,0,1093,100.101,4254051966,64000000,mcu,1092,0.3000005347985348,2.5088994813988504e-06,0.299984,0.300049
37.08319200499682,100.1,100.0,0.12805371175707636,active,0,1096,100.101,16684536,64000000,mcu,1095,0.30000053242009134,2.5103619209604444e-06,0.299984,0.300049
37.58470333798323,100.09,100.0,0.12805371175707636,active,0,1096,100.101,16684536,64000000,mcu,1095,0.30000053242009134,2.5103619209604444e-06,0.299984,0.300049
38.085806910006795,100.07,100.0,0.13002212558175022,active,0,1100,100.067,93485034,64000000,mcu,1099,0.3000005368516833,2.508086558788077e-06,0.299984,0.300049
38.58700665400829,100.05,100.0,0.13002212558175022,active,0,1100,100.067,93485034,64000000,mcu,1099,0.3000005368516833,2.508086558788077e-06,0.299984,0.300049
39.08812912297435,100.04,100.0,0.13704127565423058,active,0,1103,100.034,151085185,64000000,mcu,1102,0.3000005372050817,2.5055246744785087e-06,0.299984,0.300049
39.58955512999091,100.04,100.0,0.13704127565423058,active,0,1103,100.034,151085185,64000000,mcu,1102,0.3000005372050817,2.5055246744785087e-06,0.299984,0.300049
40.09045640198747,100.03,100.0,0.13241779201953155,active,0,1106,100.034,208684874,64000000,mcu,1105,0.3000005321266968,2.5048567308064676e-06,0.299984,0.300049
40.59185843198793,100.02,100.0,0.13241779201953155,active,0,1106,100.034,208684874,64000000,mcu,1105,0.3000005321266968,2.5048567308064676e-06,0.299984,0.300049
41.09290780097945,100.02,100.0,0.14268711375600823,active,0,1110,100.0,285485330,64000000,mcu,1109,0.3000005356176736,2.5015492227578913e-06,0.299984,0.300049
41.59419034497114,100.01,100.0,0.14268711375600823,active,0,1110,100.0,285485330,64000000,mcu,1109,0.3000005356176736,2.5015492227578913e-06,0.299984,0.300049
42.095093054987956,100.0,100.0,0.13812466620889602,active,0,1113,100.0,343085663,64000000,mcu,1112,0.30000053866906473,2.5022179424440736e-06,0.299984,0.300049
42.59668955800589,100.0,100.0,0.13812466620889602,active,0,1113,100.0,343085663,64000000,mcu,1112,0.30000053866906473,2.5022179424440736e-06,0.299984,0.300049
43.09770969999954,100.01,100.0,0.12141603723201343,active,0,1116,100.034,400685701,64000000,mcu,1115,0.3000005372197309,2.5004403883265877e-06,0.299984,0.300049
43.599091036012396,100.02,100.0,0.12141603723201343,active,0,1116,100.034,400685701,64000000,mcu,1115,0.3000005372197309,2.5004403883265877e-06,0.299984,0.300049
44.10023980902042,100.02,100.0,0.12558175020981155,active,0,1120,100.034,477485784,64000000,mcu,1119,0.30000053619302947,2.6106067045378636e-06,0.299983,0.300049
44.60181325802114,100.02,100.0,0.12558175020981155,active,0,1120,100.034,477485784,64000000,mcu,1119,0.30000053619302947,2.6106067045378636e-06,0.299983,0.300049
45.10278426599689,100.01,100.0,0.13890287632562753,active,0,1123,100.0,535086855,64000000,mcu,1122,0.30000054812834226,2.642701089021772e-06,0.299983,0.300049
45.60427926998818,100.0,100.0,0.13890287632562753,active,0,1123,100.0,535086855,64000000,mcu,1122,0.30000054812834226,2.642701089021772e-06,0.299983,0.300049
46.10561916499864,100.0,100.0,0.13525597009231707,active,0,1126,100.0,592686891,64000000,mcu,1125,0.30000054666666665,2.7407703702102124e-06,0.29998199999999997,0.300049
46.60643658100162,100.0,100.0,0.13525597009231707,active,0,1126,100.0,592686891,64000000,mcu,1125,0.30000054666666665,2.7407703702102124e-06,0.29998199999999997,0.300049
