elapsed_s,temperature_c,target_c,power,controller_state,controller_algorithm,control_mode,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s,thermal_model_source,thermal_model_gain,thermal_model_tau_s,thermal_model_delay_s,thermal_model_horizon_s,thermal_control_band_c,host_predictive_output,host_predictive_bias,host_predictive_filtered_temperature_c,host_predictive_ambient_c
127.7847590780002,74.14,75.0,0.6789501792935073,host,predictive,host,0,1506,74.129,74.129,True,17876.312426404,1.0,host,1505,0.29999198090033247,6.925650102363892e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6789472795463652,0.003165420405567145,74.17181009678,27.97
128.28590508599882,74.11,75.0,0.6805676356145571,host,predictive,host,0,1508,74.094,74.094,True,17876.91237538,1.0,host,1507,0.2999919576848043,6.92221638219431e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6805739082977115,0.0034189998013833102,74.14959802700359,27.97
128.78698904699922,74.08,75.0,0.6818036163881895,host,predictive,host,0,1509,74.094,74.094,True,17877.212409943,1.0,host,1508,0.29999198593766513,6.920789956935765e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6817974612743196,0.003549359178484912,74.13093748598932,27.97
129.28801461200055,74.04,75.0,0.9829098954757,host,predictive,host,0,1511,73.989,73.989,True,17877.812383797,1.0,host,1510,0.29999197923708626,6.916282952420036e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.9829160413151934,0.0,,27.97
129.78970155999923,73.99,75.0,1.0,host,predictive,host,0,1513,73.989,73.989,True,17878.412309594,1.0,host,1512,0.2999919407705026,6.914231613189361e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
130.290781538999,73.96,75.0,1.0,host,predictive,host,0,1514,73.885,73.885,True,17878.712392118,1.0,host,1513,0.299992000640448,6.915865662531305e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
130.79212599099992,73.9,75.0,1.0,host,predictive,host,0,1516,73.885,73.885,True,17879.312356058,1.0,host,1515,0.2999919873986783,6.911918202638987e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
131.29310143800103,73.88,75.0,1.0,host,predictive,host,0,1518,73.885,73.885,True,17879.91231812,1.0,host,1517,0.2999919729538562,6.909193793093761e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
131.7942659299988,73.87,75.0,1.0,host,predictive,host,0,1519,73.885,73.885,True,17880.21229727,1.0,host,1518,0.29999196450658794,6.906996023905433e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
132.29522051399908,73.87,75.0,1.0,host,predictive,host,0,1521,73.885,73.885,True,17880.812256726,1.0,host,1520,0.2999919484059201,6.908007438350834e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
132.79633319799905,73.87,75.0,1.0,host,predictive,host,0,1523,73.885,73.885,True,17881.412178586,1.0,host,1522,0.29999190764586037,6.90439773467439e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
133.29721407599936,73.89,75.0,1.0,host,predictive,host,0,1524,73.955,73.955,True,17881.712169959,1.0,host,1523,0.29999190729481134,6.90213078865045e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
133.79851091900127,73.94,75.0,1.0,host,predictive,host,0,1526,73.955,73.955,True,17882.312244981,1.0,host,1525,0.2999919671029499,6.899741951209617e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
134.29950208599985,73.98,75.0,0.6872663462272068,host,predictive,host,0,1528,74.024,74.024,True,17882.912175433,1.0,host,1527,0.29999193207858516,6.896504552726161e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6872696123809187,0.00029531070588108147,74.0156309803964,27.97
134.80098601600184,74.0,75.0,0.6853284504463264,host,predictive,host,0,1529,74.024,74.024,True,17883.21225833,1.0,host,1528,0.29999199161060164,6.898171209889983e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6853302092333795,0.00044222962162803153,74.020540561687,27.97
135.30209315699904,74.03,75.0,0.6850080109864958,host,predictive,host,0,1531,74.059,74.059,True,17883.812160794,1.0,host,1530,0.2999919383300652,6.899731234568617e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6850140627042766,0.0007342541722972164,74.02840338474071,27.97
135.803846761999,74.06,75.0,0.684443427176318,host,predictive,host,0,1533,74.059,74.059,True,17884.41218769,1.0,host,1532,0.2999919664105729,6.897891165738788e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6844443126184558,0.0010222840090391662,74.04335972175681,27.97
136.30476831200212,74.07,75.0,0.6842298008697643,host,predictive,host,0,1534,74.094,74.094,True,17884.712248844,1.0,host,1533,0.2999920115427258,6.897903322289879e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.684236511569863,0.0011648868482594592,74.04931440519805,27.97
136.8051733300017,74.08,75.0,0.6837109941252766,host,predictive,host,0,1536,74.094,74.094,True,17885.31208154,1.0,host,1535,0.2999919129583052,6.899946901917012e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6837062043303224,0.0014465241216997538,74.06307311505746,27.97
137.3061675099998,74.1,75.0,0.6831158922713054,host,predictive,host,0,1538,74.129,74.129,True,17885.912090036,1.0,host,1537,0.2999919290091074,6.898803364181234e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6831152658507267,0.0017241203430071804,74.07817123128861,27.97
137.807982868002,74.11,75.0,0.6829022659647517,host,predictive,host,0,1539,74.129,74.129,True,17886.212138501,1.0,host,1538,0.29999196576852943,6.898065786725497e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6828983367438234,0.0018614929886475256,74.0841823623977,27.97
138.30894794699998,74.1,75.0,0.682887006942855,host,predictive,host,0,1541,74.094,74.094,True,17886.812158395,1.0,host,1540,0.2999919891207793,6.904262749472325e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6828798806691567,0.0021347539700535957,74.0889039330689,27.97
138.80946340599985,74.1,75.0,0.6832227054245823,host,predictive,host,0,1543,74.094,74.094,True,17887.412126204,1.0,host,1542,0.2999919786348882,6.906179277552603e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6832187334525593,0.0024082498248325043,74.08817963031959,27.97
139.31036550299905,74.09,75.0,0.683390554665446,host,predictive,host,0,1544,74.094,74.094,True,17887.712157026,1.0,host,1543,0.2999920038088123,6.904648688345704e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6833849053182585,0.0025450661361324043,74.08789125800067,27.97
139.81097243800104,74.08,75.0,0.6839856565194171,host,predictive,host,0,1546,74.094,74.094,True,17888.312147958,1.0,host,1545,0.2999920082906143,6.905101835039855e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6839826623580583,0.002819541388955842,74.08252192753149,27.97
140.31187700900045,74.05,75.0,0.6853131914244297,host,predictive,host,0,1548,74.024,74.024,True,17888.912118665,1.0,host,1547,0.29999199968713613,6.911787588259998e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6853103154280378,0.0030987829542090035,74.06518501283273,27.97
140.81327651600077,74.03,75.0,0.9853055619134814,host,predictive,host,0,1549,74.024,74.024,True,17889.212022585,1.0,host,1548,0.2999919427881137,6.913178052396645e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.9853103154280378,0.0,,27.97
141.31420753000202,73.97,75.0,1.0,host,predictive,host,0,1551,73.92,73.92,True,17889.812109746,1.0,host,1550,0.2999920094174178,6.913581470364071e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
141.81516363700212,73.91,75.0,1.0,host,predictive,host,0,1553,73.92,73.92,True,17890.411968702,1.0,host,1552,0.29999192883569464,6.912791285825724e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
142.31606884999928,73.89,75.0,1.0,host,predictive,host,0,1554,73.85,73.85,True,17890.712029969,1.0,host,1553,0.2999919734835791,6.912803402983148e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
142.8167821240022,73.86,75.0,1.0,host,predictive,host,0,1556,73.85,73.85,True,17891.312051798,1.0,host,1555,0.29999199784501446,6.909416607813792e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
143.31802929300102,73.86,75.0,1.0,host,predictive,host,0,1558,73.885,73.885,True,17891.91200124,1.0,host,1557,0.29999197565253727,6.905280465354192e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
143.81858030900185,73.86,75.0,1.0,host,predictive,host,0,1559,73.885,73.885,True,17892.211938585,1.0,host,1558,0.2999919405879314,6.904450509363633e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
144.31983437500094,73.92,75.0,1.0,host,predictive,host,0,1561,73.989,73.989,True,17892.812007806,1.0,host,1560,0.2999919952929469,6.90245249442242e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
144.82059633899917,73.96,75.0,0.7101243610284581,host,predictive,host,0,1563,73.989,73.989,True,17893.411949172,1.0,host,1562,0.2999919680044815,6.900904604942652e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.7101309515327433,0.00014765535294054073,74.0156309803964,27.97
145.3217593010013,73.99,75.0,0.6869916838330663,host,predictive,host,0,1564,74.059,74.059,True,17893.711933736,1.0,host,1563,0.29999196326743494,6.898722072471599e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6869972230550105,0.0002945742686874908,74.020540561687,27.97
145.82336783500068,74.05,75.0,0.6840619516289006,host,predictive,host,0,1566,74.059,74.059,True,17894.311982348,1.0,host,1565,0.29999200460000003,6.901038967423573e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6840640622083438,0.0005837571710038652,74.04244021244686,27.97
146.32461929599958,74.1,75.0,0.682581826504921,host,predictive,host,0,1568,74.164,74.164,True,17894.911947096,1.0,host,1567,0.2999919923082313,6.899869652969352e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6825866632332453,0.0008642059600592823,74.07200967965942,27.97
146.825078717,74.14,75.0,0.6814679179064622,host,predictive,host,0,1569,74.164,74.164,True,17895.211920807,1.0,host,1568,0.29999198064923394,6.897823490973021e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6814749121861468,0.001000168529574627,74.0935828698977,27.97
147.32593097300196,74.2,75.0,0.6793926909285115,host,predictive,host,0,1571,74.268,74.268,True,17895.811876226,1.0,host,1570,0.299991962469425,6.893895170972434e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6793892433419808,0.0012633913606297704,74.13303003948631,27.97
147.82735284999944,74.23,75.0,0.6776226443884947,host,predictive,host,0,1573,74.268,74.268,True,17896.411888644,1.0,host,1572,0.2999919805947837,6.891447563201535e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6776281099279918,0.0015157710181668087,74.16646822916121,27.97
148.32847153200055,74.24,75.0,0.6769512474250401,host,predictive,host,0,1574,74.268,74.268,True,17896.711858367,1.0,host,1573,0.29999196644500997,6.889485096296646e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6769504946752517,0.0016388038325924675,74.17978123716227,27.97
148.82919081900036,74.25,75.0,0.6759136339360647,host,predictive,host,0,1576,74.268,74.268,True,17897.311824959,1.0,host,1575,0.2999919554349204,6.886784315558946e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6759131664384602,0.0018799524999558775,74.20110236823827,27.97
149.33034835500075,74.25,75.0,0.6754711223010605,host,predictive,host,0,1578,74.233,74.233,True,17897.911863382,1.0,host,1577,0.29999199000190163,6.885513106577255e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6754787196939582,0.002116713785863789,74.21200031035808,27.97
149.83078070299962,74.24,75.0,0.6755016403448539,host,predictive,host,0,1580,74.233,74.233,True,17898.511810875,1.0,host,1579,0.2999919668942358,6.883004640266016e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6754970548630167,0.002352223892995212,74.21585869675903,27.97
150.33164211400072,74.23,75.0,0.6755321583886473,host,predictive,host,0,1581,74.233,74.233,True,17898.811858269,1.0,host,1580,0.2999920019746831,6.882238007713995e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6755309421150952,0.002469614663047776,74.21739486631624,27.97
150.8321518619996,74.23,75.0,0.6756389715419242,host,predictive,host,0,1583,74.233,74.233,True,17899.411840522,1.0,host,1582,0.2999920008678879,6.883006395032242e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6756354283502706,0.0027038288417758883,74.21985508210531,27.97
151.333425634999,74.23,75.0,0.6757763027389945,host,predictive,host,0,1585,74.233,74.233,True,17900.011729822,1.0,host,1584,0.2999919410814383,6.88099141023337e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6757781305738008,0.0029374520054984868,74.22167765478868,27.97
151.83400636499937,74.22,75.0,0.6761272602426185,host,predictive,host,0,1586,74.233,74.233,True,17900.311835968,1.0,host,1585,0.2999920131350158,6.884795350561714e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6761324214159576,0.003054826392113223,74.21750408923509,27.97
152.3352504530012,74.19,75.0,0.6770733196002137,host,predictive,host,0,1588,74.164,74.164,True,17900.911810454,1.0,host,1587,0.2999920071235024,6.887974157718843e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6770659690054288,0.0032918517996473728,74.20591874836602,27.97
152.8359869220003,74.18,75.0,0.6778515297169452,host,predictive,host,0,1590,74.164,74.164,True,17901.511726042,1.0,host,1589,0.29999196406104467,6.887529296034993e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.677849275381747,0.003531660341217157,74.1973361167574,27.97
153.33693832800054,74.17,75.0,0.6783245593957428,host,predictive,host,0,1591,74.164,74.164,True,17901.811777626,1.0,host,1590,0.29999200155786127,6.886985266780594e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6783253430336259,0.0036529125611681388,74.19165186699345,27.97
153.83790982199935,74.15,75.0,0.679667353322652,host,predictive,host,0,1593,74.164,74.164,True,17902.411739471,1.0,host,1592,0.2999919876394472,6.884804447050305e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6796741340402542,0.0038996204465330457,74.17342471351532,27.97
154.33890151499872,74.13,75.0,0.6807660028992142,host,predictive,host,0,1595,74.129,74.129,True,17903.011645821,1.0,host,1594,0.2999919389410279,6.88487738870885e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6807695293547618,0.0041507070214670426,74.15992170610754,27.97
154.84086531299909,74.13,75.0,0.6812390325780118,host,predictive,host,0,1596,74.129,74.129,True,17903.311693409,1.0,host,1595,0.29999197383071996,6.884128226446308e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.681234887832384,0.00427752517424441,74.15454564815089,27.97
155.3419628110023,74.11,75.0,0.6825665674830244,host,predictive,host,0,1598,74.094,74.094,True,17903.911671507,1.0,host,1597,0.2999919701678148,6.880189611089646e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.682565966515905,0.004535251990074296,74.13680820888912,27.97
155.84393119499873,74.09,75.0,0.6839246204318303,host,predictive,host,0,1600,74.094,74.094,True,17904.511618136,1.0,host,1599,0.2999919468336448,6.8762310980629e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6839233699073944,0.004797975976148168,74.11876049604984,27.97
156.34494494400133,74.08,75.0,0.6846417944609751,host,predictive,host,0,1601,74.059,74.059,True,17904.811685365,1.0,host,1600,0.29999199388499875,6.876656284699437e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6846425063369662,0.004931580232385953,74.10930495841477,27.97
156.84677831000226,74.06,75.0,0.6858625162127108,host,predictive,host,0,1603,74.059,74.059,True,17905.411705047,1.0,host,1602,0.29999201616604265,6.880089207141377e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6858591637096957,0.005202281007045648,74.09416166718448,27.97
157.34783344899915,74.04,75.0,0.6873731593804837,host,predictive,host,0,1605,74.024,74.024,True,17906.011612827,1.0,host,1604,0.29999196862718036,6.877125775243147e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.687369979996694,0.005478726370101542,74.07380794405167,27.97
157.8485820570022,74.04,75.0,0.6877393759060044,host,predictive,host,0,1606,74.024,74.024,True,17906.311526681,1.0,host,1605,0.29999191995763064,6.877745711844437e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6877434621559257,0.00561813427934915,74.07061393834928,27.97
158.3488088660015,74.02,75.0,0.988342107270924,host,predictive,host,0,1608,73.989,73.989,True,17906.911541515,1.0,host,1607,0.299991939244555,6.87369685793058e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.9883374289946469,0.0,,27.97
158.85013786499985,74.0,75.0,1.0,host,predictive,host,0,1610,73.989,73.989,True,17907.511594062,1.0,host,1609,0.2999919819223124,6.87152761012058e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
159.3513154220018,73.98,75.0,1.0,host,predictive,host,0,1611,73.955,73.955,True,17907.811533133,1.0,host,1610,0.29999194905838505,6.870658019473807e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
159.85156207999898,73.97,75.0,1.0,host,predictive,host,0,1613,73.955,73.955,True,17908.41149161,1.0,host,1612,0.2999919332884613,6.86746351487781e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
160.3526211190001,73.96,75.0,1.0,host,predictive,host,0,1615,73.955,73.955,True,17909.011566525,1.0,host,1614,0.29999198970012414,6.866089791356048e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
160.8537820700003,73.96,75.0,1.0,host,predictive,host,0,1616,73.955,73.955,True,17909.311523113,1.0,host,1615,0.29999196777956566,6.864528653849541e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
161.3554181010004,73.97,75.0,1.0,host,predictive,host,0,1618,73.989,73.989,True,17909.911558313,1.0,host,1617,0.29999199948299293,6.861514792001266e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
161.8570417459996,73.99,75.0,0.6872663462272068,host,predictive,host,0,1620,73.989,73.989,True,17910.511409696,1.0,host,1619,0.29999191757072124,6.862254983332501e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6872696123809187,0.00029531070588108147,74.0156309803964,27.97
162.35831237399907,74.01,75.0,0.6853284504463264,host,predictive,host,0,1621,74.059,74.059,True,17910.811444809,1.0,host,1620,0.29999194423456615,6.860975562709053e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6853302092333795,0.00044222962162803153,74.020540561687,27.97
162.85959296500005,74.05,75.0,0.6844892042420081,host,predictive,host,0,1623,74.059,74.059,True,17911.4114802,1.0,host,1622,0.2999919759870526,6.857352635006737e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6844850926883417,0.0007321483359355404,74.03753479917263,27.97
163.36087653800132,74.07,75.0,0.6840314335851072,host,predictive,host,0,1625,74.094,74.094,True,17912.011474336,1.0,host,1624,0.29999198225800366,6.853425155634196e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6840276006192807,0.0010179845427630836,74.05012443994859,27.97
163.86698740499924,74.08,75.0,0.6836041809719997,host,predictive,host,0,1626,74.094,74.094,True,17912.311456487,1.0,host,1625,0.299991976208,6.851359465147704e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6836039404103992,0.0011589782029563513,74.06004226537821,27.97
164.36221298500095,74.13,75.0,0.6821393148699169,host,predictive,host,0,1628,74.199,74.199,True,17912.911430729,1.0,host,1627,0.29999197023970436,6.847488157906583e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6821402532280568,0.001434463279732955,74.08995086749204,27.97
164.86272583699974,74.14,75.0,0.6813611047531853,host,predictive,host,0,1630,74.199,74.199,True,17913.511415564,1.0,host,1629,0.29999197078882706,6.844164993330428e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.6813537937735592,0.0017034986349838915,74.1072064385934,27.97
165.36374529599925,74.16,75.0,0.6808117799649043,host,predictive,host,0,1631,74.199,74.199,True,17913.811400725,1.0,host,1630,0.29999196661104266,6.842086011712252e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.680807402614858,0.0018356519649261804,74.11897780038474,27.97
